Date,Month,Unit,Metric,Value
15-08-2025,AGT,L 8085 SK ( EX L 7287 TF ),HM,4156.0
15-08-2025,AGT,L 8631 UK (EX.L 9623 US),HM,8708.0
15-08-2025,AGT,L 9103 NN EX. L 8781 LY,HM,3746.8
15-08-2025,AGT,ALPINE,HM,10881.0
15-08-2025,AGT,KOLIBRI,HM,6810.0
15-08-2025,AGT,JALAK,HM,6032.0
15-08-2025,AGT,WALET,HM,1252.0
15-08-2025,AGT,KAKATUA,HM,5185.0
15-08-2025,AGT,KENARI,HM,4327.0
15-08-2025,AGT,KALMAR 22,HM,38198.0
15-08-2025,AGT,SANY KUPP,HM,15012.0
15-08-2025,AGT,ROBIN,HM,2640.0
15-08-2025,AGT,KALMAR 26,HM,35150.0
15-08-2025,AGT,CAMAR,HM,3285.0
15-08-2025,AGT,FLAMINGO,HM,1060.0
15-08-2025,AGT,MURAI,HM,1393.0
15-08-2025,AGT,L 8577 UK (EX.L 9561 UQ),HM,12719.0
15-08-2025,AGT,L 8640 UK (EX.L 9562 UQ),HM,25428.0
15-08-2025,AGT,L 8649 UK (EX.L 9580 UQ),HM,23802.0
15-08-2025,AGT,L 9844 UK (EX.L 9569 UQ),HM,20.0
15-08-2025,AGT,L 8985 UQ,HM,1457.0
15-08-2025,AGT,L 9098 UA (EX.L 9690 UO),HM,11088.0
15-08-2025,AGT,L 9049 US,HM,4432.0
15-08-2025,AGT,L 9049 UQ,HM,1657.3
15-08-2025,AGT,L 8047 UQ,HM,27610.0
15-08-2025,AGT,L 8796 UO (EX.L 9025 US),HM,1058.0
15-08-2025,AGT,L 9054 UT (EX.L 8048 UO),HM,23935.0
15-08-2025,AGT,L 9055 UN,HM,21910.0
15-08-2025,AGT,L 9061 UR,HM,9307.0
15-08-2025,AGT,L 9061 US,HM,3995.0
15-08-2025,AGT,L 9062 UN,HM,16877.0
15-08-2025,AGT,L 9064 UR,HM,26694.0
15-08-2025,AGT,L 9064 US,HM,20708.0
15-08-2025,AGT,L 9064 UT,HM,34022.0
15-08-2025,AGT,L 9066 UT,HM,22528.0
15-08-2025,AGT,L 9067 UN,HM,21912.0
15-08-2025,AGT,L 8910 UK (EX.L 9067 UQ),HM,4496.0
15-08-2025,AGT,L 8316 UK (EX.L 9070 UR),HM,15016.0
15-08-2025,AGT,L 8478 UK (EX.L 9070 UQ),HM,25243.0
15-08-2025,AGT,L 8469 UK (EX.L 9069 US),HM,13787.0
15-08-2025,AGT,L 8253 UK (EX.L 9070 UN),HM,30800.0
15-08-2025,AGT,L 8217 UK (EX.L 9069 UT),HM,13666.0
15-08-2025,AGT,L 9115 UQ,HM,17456.0
15-08-2025,AGT,L9116UQ,HM,4104.0
15-08-2025,AGT,L 8251 UO,HM,14010.0
15-08-2025,AGT,L 9118 UQ,HM,29944.0
15-08-2025,AGT,L9120UQ,HM,18955.0
15-08-2025,AGT,L 8280 UK (EX.L 9435 US),HM,20584.0
15-08-2025,AGT,L 8208 UK (EX.L 9436 US),HM,21526.0
15-08-2025,AGT,L 8334 UK (EX.L 9437 US),HM,19340.0
15-08-2025,AGT,L 9848 UK (EX.L 9439 US),HM,29911.0
15-08-2025,AGT,L 8271 UK (EX.L 9440 US),HM,1090.0
15-08-2025,AGT,L 8496 UK (EX.L 9634 US),HM,30108.0
15-08-2025,AGT,L 8514 UK (EX.L 9635 US),HM,21293.0
15-08-2025,AGT,L 8523 UK (EX.L 9636 US),HM,18225.0
15-08-2025,AGT,L 8460 UK (EX.L 9637 US),HM,21404.0
15-08-2025,AGT,L 8060 UR (EX.L 9200 UN),HM,32938.0
15-08-2025,AGT,L 9668 UR (EX.L 9300 UN),HM,690.0
15-08-2025,AGT,L 8857 UO (EX.L 9300 UR),HM,3707.0
15-08-2025,AGT,L 9201 UN (EX.L 9300 US),HM,25337.0
15-08-2025,AGT,L 8799 UO (EX.L 9300 UQ),HM,28898.0
15-08-2025,AGT,L 8311 UQ,HM,22429.0
15-08-2025,AGT,L 8322 UQ,HM,31714.0
15-08-2025,AGT,L 8898 UQ,HM,21896.0
15-08-2025,AGT,L 8327 UQ,HM,3697.0
15-08-2025,AGT,L 8293 UQ,HM,28162.0
15-08-2025,AGT,L 8810 UQ,HM,26359.0
15-08-2025,AGT,L 8834 UQ,HM,21659.0
15-08-2025,AGT,L 8295 UQ,HM,23083.0
15-08-2025,AGT,L 8310 UQ,HM,25382.0
15-08-2025,AGT,L 8859 UQ,HM,23271.0
15-08-2025,AGT,L 8819 UQ,HM,29871.0
15-08-2025,AGT,L 8999 UUC (EX.L 9703 UQ),HM,27366.0
15-08-2025,AGT,L 9664 UQ,HM,31337.0
15-08-2025,AGT,L 8038 US,HM,23472.0
15-08-2025,AGT,L 8246 US,HM,23846.0
15-08-2025,AGT,L 8247 US,HM,26952.0
15-08-2025,AGT,L 8191 US,HM,40640.0
15-08-2025,AGT,L 8252 US,HM,40313.0
15-08-2025,AGT,L 8257 US,HM,36235.0
15-08-2025,AGT,L 8266 US,HM,33555.0
15-08-2025,AGT,L 8195 US,HM,28931.0
15-08-2025,AGT,L 8814 UQ,HM,9261.0
15-08-2025,AGT,L 8854 UQ / S 68,HM,32750.0
15-08-2025,AGT,L 8312 UQ,HM,31557.0
15-08-2025,AGT,L 8856 UQ,HM,26350.0
15-08-2025,AGT,L 8016 UR,HM,2768.0
15-08-2025,AGT,L 8478 UUC (EX.L 9958 UQ),HM,31695.0
15-08-2025,AGT,L 8007 UR / S73,HM,29252.0
15-08-2025,AGT,L 8039 US / S74,HM,27544.0
15-08-2025,AGT,L 8477 UUC (EX.L 9902 UR),HM,25472.0
15-08-2025,AGT,L 8115 US / S76,HM,27120.0
15-08-2025,AGT,L 8159 US / S77,HM,25170.0
15-08-2025,AGT,L 8058 US / S78,HM,25717.0
15-08-2025,AGT,L 8050 US / S79,HM,27729.0
15-08-2025,AGT,L 8435 US / S80,HM,28694.0
15-08-2025,AGT,L 8986 UQ,HM,22906.0
15-08-2025,AGT,B 9225 BL,HM,9130.0
15-08-2025,AGT,L 8676 UK (EX.L 9581 UQ),HM,20459.0
15-08-2025,AGT,L 8658 UK (EX.L 9582 UQ),HM,21456.0
15-08-2025,AGT,L 8613 UK (EX.L 9566 UQ),HM,20944.0
15-08-2025,AGT,L 9633 US,HM,31779.0
15-08-2025,AGT,L 9041 NN (EX.L 9621 QA),HM,1127.0
15-08-2025,AGT,SIDE LOUDER BOSS,HM,455.0
15-08-2025,AGT,SIDE LOADER BOSS 2,HM,588.0
15-08-2025,AGT,SIDE LOADER BOSS 3,HM,122.0
15-08-2025,AGT,SIDE LOADER 5T,HM,4370.0
15-08-2025,AGT,SIDE LOUDER KALMAR,HM,49972.0
15-08-2025,AGT,SIDE LOADER 3,HM,25116.0
15-08-2025,AGT,PA 8511 AH,HM,22364.0
15-08-2025,AGT,L 8568 UK (EX.L 9627 US),HM,17366.0
15-08-2025,AGT,L 9580 UA (EX.L 9025 UT),HM,41776.0
15-08-2025,AGT,B 9220 BL,HM,11205.0
15-08-2025,AGT,B 9224 BL,HM,4291.0
15-08-2025,AGT,B 9974 KJ,HM,42214.0
15-08-2025,AGT,B 9976 KJ,HM,44673.0
15-08-2025,AGT,B 9493 JA,HM,45784.0
15-08-2025,AGT,B 9137 MJ (EX.B 9494 JA),HM,8173.0
15-08-2025,AGT,B 9157 ZJ,HM,4879.0
15-08-2025,AGT,B 9628 ZJ,HM,48033.0
15-08-2025,AGT,B 9566 ZB,HM,44119.0
15-08-2025,AGT,L 9583 UQ,HM,15407.0
15-08-2025,AGT,L 9049 UR,HM,48908.0
15-08-2025,AGT,L 9376 UN,HM,46727.0
15-08-2025,AGT,L 8153 UO EX.L 9378 UN,HM,37363.0
15-08-2025,AGT,L 9052 UR,HM,8190.0
15-08-2025,AGT,L 9048 UT,HM,47482.0
15-08-2025,AGT,L 9049 UN,HM,3595.0
16-08-2025,AGT,TANGKI SOLAR DP SERUI,MASUK,2000.0
16-08-2025,AGT,TANGKI SOLAR DP JAYAPURA,MASUK,5000.0
16-08-2025,AGT,LINDE,HM,18102.0
16-08-2025,AGT,KALMAR 32,HM,24074.0
16-08-2025,AGT,KONECRANES,HM,6727.0
16-08-2025,AGT,SMV,HM,8369.0
16-08-2025,AGT,KALMAR 20,HM,2719.0
16-08-2025,AGT,KALMAR 21,HM,40078.0
16-08-2025,AGT,KALMAR11/KINGKONG 2,HM,19205.0
16-08-2025,AGT,KALMAR 28,HM,27976.0
16-08-2025,AGT,KALMAR 29,HM,30974.0
16-08-2025,AGT,KALMAR 30,HM,16706.0
16-08-2025,AGT,KALMAR 14,HM,16846.0
16-08-2025,AGT,KALMAR 17,HM,2463.0
16-08-2025,AGT,KALMAR 12,HM,5849.0
16-08-2025,AGT,KALMAR 15,HM,25736.0
16-08-2025,AGT,KALMAR 16,HM,4546.0
16-08-2025,AGT,KALMAR 24,HM,9706.0
16-08-2025,AGT,KALMAR 25,HM,31058.0
16-08-2025,AGT,KALMAR 27,HM,28746.0
16-08-2025,AGT,CRANE LB 75/KANGGURU,HM,3939.5
16-08-2025,AGT,CRANE LB 80T/LUCKY DOLPHIN,HM,5187.0
16-08-2025,AGT,GAJAH TUNGGAL,HM,711.6
16-08-2025,AGT,KALMAR 13,HM,190.8
16-08-2025,AGT,RAFLESIA,HM,23500.0
16-08-2025,AGT,SCORPION,HM,3150.0
16-08-2025,AGT,TOBATI (EX.FL KALMAR 32T),HM,14001.5
16-08-2025,AGT,WARLOCK,HM,9835.0
16-08-2025,AGT,SOKA,HM,1988.0
16-08-2025,AGT,KALMAR2/BISON,HM,9391.0
16-08-2025,AGT,KALAMR5/KINGKONG 1,HM,27624.2
16-08-2025,AGT,KALMAR 23,HM,23455.0
16-08-2025,AGT,KALMAR 4,HM,20240.0
16-08-2025,AGT,KALMAR 7,HM,1794.0
16-08-2025,AGT,KALMAR 18,HM,71685.0
16-08-2025,AGT,KALMAR1/GAJAH,HM,15912.6
16-08-2025,AGT,RG01,HM,57249.0
16-08-2025,AGT,RG02,HM,57528.0
16-08-2025,AGT,RG03,HM,57708.0
16-08-2025,AGT,LANDAK,HM,1998.0
16-08-2025,AGT,MAGNETO,HM,8443.0
16-08-2025,AGT,XAVIER,HM,15549.0
16-08-2025,AGT,TITAN,HM,841.0
16-08-2025,AGT,WIND RIVER (EX.TL BOSS 42T),HM,95.5
16-08-2025,AGT,TOP LOADER MITS 42T/BADAK,HM,124.5
16-08-2025,AGT,TYRANOSAURUS,HM,8814.4
16-08-2025,AGT,KONECRANES 2,HM,16874.0
16-08-2025,AGT,KONECRANES 3,HM,14381.0
16-08-2025,AGT,KALMAR 31,HM,24204.0
16-08-2025,AGT,KALMAR 19,HM,14642.3
16-08-2025,AGT,KAMBOJA,HM,224.3
16-08-2025,AGT,ULIN,HM,3666.0
16-08-2025,AGT,BENGKIRAI,HM,115.0
16-08-2025,AGT,KANTIL,HM,10445.0
16-08-2025,AGT,RAJAWALI,HM,1790.8
16-08-2025,AGT,SADEWA,HM,508.0
16-08-2025,AGT,TERATAI,HM,979.0
16-08-2025,AGT,PRENJAK,HM,1113.0
16-08-2025,AGT,SAKURA,HM,3512.0
16-08-2025,AGT,GIANT,HM,3037.0
16-08-2025,AGT,PENYU,HM,439.0
16-08-2025,AGT,TULIB,HM,1998.5
16-08-2025,AGT,ORONG-ORONG,HM,1101.1
16-08-2025,AGT,PALEM,HM,3227.0
16-08-2025,AGT,BANTENG 3,HM,1217.0
16-08-2025,AGT,BANTENG 4,HM,5707.0
16-08-2025,AGT,FORKLIF MITS/KENANGA,HM,9202.0
16-08-2025,AGT,GLATIK,HM,1081.0
16-08-2025,AGT,MATAHARI,HM,10035.0
16-08-2025,AGT,BANTENG 2,HM,1930.0
16-08-2025,AGT,MELATI,HM,693.5
16-08-2025,AGT,PERKUTUT,HM,7325.0
16-08-2025,AGT,MERPATI,HM,3037.0
16-08-2025,AGT,ELANG,HM,33582.0
16-08-2025,AGT,WINDU,HM,1487.0
16-08-2025,AGT,CENDET,HM,3238.0
16-08-2025,AGT,GARUDA,HM,17117.0
16-08-2025,AGT,JATAYU,HM,1231.0
16-08-2025,AGT,KASUARI,HM,7077.0
16-08-2025,AGT,MERAK,HM,12766.0
16-08-2025,AGT,SEMPATI,HM,18787.0
16-08-2025,AGT,HATORI,HM,3758.0
16-08-2025,AGT,RANGER,HM,1960.0
16-08-2025,AGT,BERNARD BEAR,HM,3495.4
16-08-2025,AGT,KUTILANG,HM,6593.2
16-08-2025,AGT,ATOZ,HM,100.0
16-08-2025,AGT,KUDA PUTIH,HM,1360.0
16-08-2025,AGT,PADI,HM,1579.0
16-08-2025,AGT,RANDU,HM,16865.0
16-08-2025,AGT,SERUNI,HM,11260.4
16-08-2025,AGT,WERKUDORO,HM,4764.0
16-08-2025,AGT,JATI,HM,2482.6
16-08-2025,AGT,CEMARA,HM,25209.0
16-08-2025,AGT,GATUT KACA,HM,3267.0
16-08-2025,AGT,TREMBESI,HM,107.0
16-08-2025,AGT,AKASIA,HM,868.0
16-08-2025,AGT,PINUS,HM,604.0
16-08-2025,AGT,BANTENG 1,HM,50.0
16-08-2025,AGT,KALONG,HM,852.0
16-08-2025,AGT,L 8609 UT ( EX L 7954 MU ),HM,9582.9
16-08-2025,AGT,L 8660 UN (EX. L7918MU),HM,12113.0
16-08-2025,AGT,L 8625 UT,HM,11664.0
16-08-2025,AGT,L 8604 UK (EX.L 9620 US),HM,5499.4
16-08-2025,AGT,B 9273 NK,HM,5912.0
16-08-2025,AGT,L 9968 CQ (EX.L 8084 NQ),HM,586.16
16-08-2025,AGT,L 8625 US,HM,670.0
16-08-2025,AGT,L 9622 US,HM,2355.0
16-08-2025,AGT,L 8622 UK (EX.L 9626 US),HM,7320.0
16-08-2025,AGT,L 8073 UL (EX.L 8341 UR),HM,3631.3
16-08-2025,AGT,L 8595 UK (EX.L 9624 US),HM,9340.0
16-08-2025,AGT,L 8712 UK (EX.L 9628 US),HM,6846.0
16-08-2025,AGT,L 8408 UO,HM,4598.0
16-08-2025,AGT,L 8703 UK (EX.L 9173 UQ),HM,22099.0
16-08-2025,AGT,L 8487 UK (EX.L 9631 US),HM,3610.0
16-08-2025,AGT,L 8085 SK ( EX L 7287 TF ),HM,4156.0
16-08-2025,AGT,L 8631 UK (EX.L 9623 US),HM,8708.0
16-08-2025,AGT,L 9103 NN EX. L 8781 LY,HM,3746.8
16-08-2025,AGT,ALPINE,HM,10888.0
16-08-2025,AGT,KOLIBRI,HM,6813.0
16-08-2025,AGT,JALAK,HM,6032.0
16-08-2025,AGT,WALET,HM,1256.0
16-08-2025,AGT,KAKATUA,HM,5185.0
16-08-2025,AGT,KENARI,HM,4327.0
16-08-2025,AGT,KALMAR 22,HM,38215.0
16-08-2025,AGT,SANY KUPP,HM,15019.0
16-08-2025,AGT,ROBIN,HM,2640.0
16-08-2025,AGT,KALMAR 26,HM,35162.0
16-08-2025,AGT,CAMAR,HM,3292.0
16-08-2025,AGT,FLAMINGO,HM,1064.0
16-08-2025,AGT,MURAI,HM,1395.0
16-08-2025,AGT,L 8577 UK (EX.L 9561 UQ),HM,12728.0
16-08-2025,AGT,L 8640 UK (EX.L 9562 UQ),HM,25428.0
16-08-2025,AGT,L 8649 UK (EX.L 9580 UQ),HM,23822.0
16-08-2025,AGT,L 9844 UK (EX.L 9569 UQ),HM,35.0
16-08-2025,AGT,L 8985 UQ,HM,1470.0
16-08-2025,AGT,L 9098 UA (EX.L 9690 UO),HM,11092.0
16-08-2025,AGT,L 9049 US,HM,4435.0
16-08-2025,AGT,L 9049 UQ,HM,1657.3
16-08-2025,AGT,L 8047 UQ,HM,27625.0
16-08-2025,AGT,L 8796 UO (EX.L 9025 US),HM,1073.0
16-08-2025,AGT,L 9054 UT (EX.L 8048 UO),HM,23959.0
16-08-2025,AGT,L 9055 UN,HM,21934.0
16-08-2025,AGT,L 9061 UR,HM,9320.0
16-08-2025,AGT,L 9061 US,HM,4010.0
16-08-2025,AGT,L 9062 UN,HM,16901.0
16-08-2025,AGT,L 9064 UR,HM,26711.0
16-08-2025,AGT,L 9064 US,HM,20723.0
16-08-2025,AGT,L 9064 UT,HM,34044.0
16-08-2025,AGT,L 9066 UT,HM,22552.0
16-08-2025,AGT,L 9067 UN,HM,21936.0
16-08-2025,AGT,L 8910 UK (EX.L 9067 UQ),HM,4499.0
16-08-2025,AGT,L 8316 UK (EX.L 9070 UR),HM,15040.0
16-08-2025,AGT,L 8478 UK (EX.L 9070 UQ),HM,25254.0
16-08-2025,AGT,L 8469 UK (EX.L 9069 US),HM,13802.0
16-08-2025,AGT,L 8253 UK (EX.L 9070 UN),HM,30815.0
16-08-2025,AGT,L 8217 UK (EX.L 9069 UT),HM,13683.0
16-08-2025,AGT,L 9115 UQ,HM,17471.0
16-08-2025,AGT,L9116UQ,HM,4111.0
16-08-2025,AGT,L 8251 UO,HM,14010.0
16-08-2025,AGT,L 9118 UQ,HM,29955.0
16-08-2025,AGT,L9120UQ,HM,18970.0
16-08-2025,AGT,L 8280 UK (EX.L 9435 US),HM,20602.0
16-08-2025,AGT,L 8208 UK (EX.L 9436 US),HM,21550.0
16-08-2025,AGT,L 8334 UK (EX.L 9437 US),HM,19355.0
16-08-2025,AGT,L 9848 UK (EX.L 9439 US),HM,29926.0
16-08-2025,AGT,L 8271 UK (EX.L 9440 US),HM,1105.0
16-08-2025,AGT,L 8496 UK (EX.L 9634 US),HM,30123.0
16-08-2025,AGT,L 8514 UK (EX.L 9635 US),HM,21308.0
16-08-2025,AGT,L 8523 UK (EX.L 9636 US),HM,18241.0
16-08-2025,AGT,L 8460 UK (EX.L 9637 US),HM,21407.0
16-08-2025,AGT,L 8060 UR (EX.L 9200 UN),HM,32953.0
16-08-2025,AGT,L 9668 UR (EX.L 9300 UN),HM,705.0
16-08-2025,AGT,L 8857 UO (EX.L 9300 UR),HM,3722.0
16-08-2025,AGT,L 9201 UN (EX.L 9300 US),HM,25360.0
16-08-2025,AGT,L 8799 UO (EX.L 9300 UQ),HM,28913.0
16-08-2025,AGT,L 8311 UQ,HM,22429.0
16-08-2025,AGT,L 8322 UQ,HM,31727.0
16-08-2025,AGT,L 8898 UQ,HM,21896.0
16-08-2025,AGT,L 8327 UQ,HM,3710.0
16-08-2025,AGT,L 8293 UQ,HM,28173.0
16-08-2025,AGT,L 8810 UQ,HM,26382.0
16-08-2025,AGT,L 8834 UQ,HM,21672.0
16-08-2025,AGT,L 8295 UQ,HM,23100.0
16-08-2025,AGT,L 8310 UQ,HM,25395.0
16-08-2025,AGT,L 8859 UQ,HM,23284.0
16-08-2025,AGT,L 8819 UQ,HM,29881.0
16-08-2025,AGT,L 8999 UUC (EX.L 9703 UQ),HM,27379.0
16-08-2025,AGT,L 9664 UQ,HM,31337.0
16-08-2025,AGT,L 8038 US,HM,23485.0
16-08-2025,AGT,L 8246 US,HM,23859.0
16-08-2025,AGT,L 8247 US,HM,26957.0
16-08-2025,AGT,L 8191 US,HM,40653.0
16-08-2025,AGT,L 8252 US,HM,40333.0
16-08-2025,AGT,L 8257 US,HM,36259.0
16-08-2025,AGT,L 8266 US,HM,33568.0
16-08-2025,AGT,L 8195 US,HM,28939.0
16-08-2025,AGT,L 8814 UQ,HM,9266.0
16-08-2025,AGT,L 8854 UQ / S 68,HM,32774.0
16-08-2025,AGT,L 8312 UQ,HM,31564.0
16-08-2025,AGT,L 8856 UQ,HM,26359.0
16-08-2025,AGT,L 8016 UR,HM,2787.0
16-08-2025,AGT,L 8478 UUC (EX.L 9958 UQ),HM,31705.0
16-08-2025,AGT,L 8007 UR / S73,HM,29266.0
16-08-2025,AGT,L 8039 US / S74,HM,27552.0
16-08-2025,AGT,L 8477 UUC (EX.L 9902 UR),HM,25479.0
16-08-2025,AGT,L 8115 US / S76,HM,27128.0
16-08-2025,AGT,L 8159 US / S77,HM,25176.0
16-08-2025,AGT,L 8058 US / S78,HM,25729.0
16-08-2025,AGT,L 8050 US / S79,HM,27736.0
16-08-2025,AGT,L 8435 US / S80,HM,28708.0
16-08-2025,AGT,L 8986 UQ,HM,22921.0
16-08-2025,AGT,B 9225 BL,HM,9145.0
16-08-2025,AGT,L 8676 UK (EX.L 9581 UQ),HM,20459.0
16-08-2025,AGT,L 8658 UK (EX.L 9582 UQ),HM,21466.0
16-08-2025,AGT,L 8613 UK (EX.L 9566 UQ),HM,20954.0
16-08-2025,AGT,L 9633 US,HM,31793.0
16-08-2025,AGT,L 9041 NN (EX.L 9621 QA),HM,1142.0
16-08-2025,AGT,SIDE LOUDER BOSS,HM,455.0
16-08-2025,AGT,SIDE LOADER BOSS 2,HM,588.0
16-08-2025,AGT,SIDE LOADER BOSS 3,HM,122.0
16-08-2025,AGT,SIDE LOADER 5T,HM,4388.0
16-08-2025,AGT,SIDE LOUDER KALMAR,HM,49986.0
16-08-2025,AGT,SIDE LOADER 3,HM,25130.0
16-08-2025,AGT,PA 8511 AH,HM,22377.0
16-08-2025,AGT,L 8568 UK (EX.L 9627 US),HM,17379.0
16-08-2025,AGT,L 9580 UA (EX.L 9025 UT),HM,41796.0
16-08-2025,AGT,B 9220 BL,HM,11220.0
16-08-2025,AGT,B 9224 BL,HM,4311.0
16-08-2025,AGT,B 9974 KJ,HM,42235.0
16-08-2025,AGT,B 9976 KJ,HM,44689.0
16-08-2025,AGT,B 9493 JA,HM,45803.0
16-08-2025,AGT,B 9137 MJ (EX.B 9494 JA),HM,8193.0
16-08-2025,AGT,B 9157 ZJ,HM,4896.0
16-08-2025,AGT,B 9628 ZJ,HM,48055.0
16-08-2025,AGT,B 9566 ZB,HM,44133.0
16-08-2025,AGT,L 9583 UQ,HM,15425.0
16-08-2025,AGT,L 9049 UR,HM,48920.0
16-08-2025,AGT,L 9376 UN,HM,46744.0
16-08-2025,AGT,L 8153 UO EX.L 9378 UN,HM,37379.0
16-08-2025,AGT,L 9052 UR,HM,8211.0
16-08-2025,AGT,L 9048 UT,HM,47496.0
16-08-2025,AGT,L 9049 UN,HM,3604.0
17-08-2025,AGT,TANGKI SOLAR DP BAUBAU,MASUK,4000.0
17-08-2025,AGT,LINDE,HM,18106.0
17-08-2025,AGT,KALMAR 32,HM,24088.0
17-08-2025,AGT,KONECRANES,HM,6731.0
17-08-2025,AGT,SMV,HM,8369.0
17-08-2025,AGT,KALMAR 20,HM,2722.0
17-08-2025,AGT,KALMAR 21,HM,40092.0
17-08-2025,AGT,KALMAR11/KINGKONG 2,HM,19217.0
17-08-2025,AGT,KALMAR 28,HM,27976.0
17-08-2025,AGT,KALMAR 29,HM,30986.0
17-08-2025,AGT,KALMAR 30,HM,16720.0
17-08-2025,AGT,KALMAR 14,HM,16846.0
17-08-2025,AGT,KALMAR 17,HM,2464.0
17-08-2025,AGT,KALMAR 12,HM,5852.0
17-08-2025,AGT,KALMAR 15,HM,25739.0
17-08-2025,AGT,KALMAR 16,HM,4551.0
17-08-2025,AGT,KALMAR 24,HM,9709.0
17-08-2025,AGT,KALMAR 25,HM,31074.0
17-08-2025,AGT,KALMAR 27,HM,28754.0
17-08-2025,AGT,CRANE LB 75/KANGGURU,HM,3939.5
17-08-2025,AGT,CRANE LB 80T/LUCKY DOLPHIN,HM,5187.0
17-08-2025,AGT,GAJAH TUNGGAL,HM,713.2
17-08-2025,AGT,KALMAR 13,HM,190.8
17-08-2025,AGT,RAFLESIA,HM,23501.0
17-08-2025,AGT,SCORPION,HM,3152.0
17-08-2025,AGT,TOBATI (EX.FL KALMAR 32T),HM,14001.5
17-08-2025,AGT,WARLOCK,HM,9835.0
17-08-2025,AGT,SOKA,HM,1988.0
17-08-2025,AGT,KALMAR2/BISON,HM,9391.0
17-08-2025,AGT,KALAMR5/KINGKONG 1,HM,27633.1
17-08-2025,AGT,KALMAR 23,HM,23455.0
17-08-2025,AGT,KALMAR 4,HM,20240.0
17-08-2025,AGT,KALMAR 7,HM,1801.0
17-08-2025,AGT,KALMAR 18,HM,71685.0
17-08-2025,AGT,KALMAR1/GAJAH,HM,15915.5
17-08-2025,AGT,RG01,HM,57273.0
17-08-2025,AGT,RG02,HM,57552.0
17-08-2025,AGT,RG03,HM,57732.0
17-08-2025,AGT,LANDAK,HM,1998.0
17-08-2025,AGT,MAGNETO,HM,8447.0
17-08-2025,AGT,XAVIER,HM,15549.0
17-08-2025,AGT,TITAN,HM,845.0
17-08-2025,AGT,WIND RIVER (EX.TL BOSS 42T),HM,95.9
17-08-2025,AGT,TOP LOADER MITS 42T/BADAK,HM,126.8
17-08-2025,AGT,TYRANOSAURUS,HM,8814.4
17-08-2025,AGT,KONECRANES 2,HM,16874.0
17-08-2025,AGT,KONECRANES 3,HM,14394.0
17-08-2025,AGT,KALMAR 31,HM,24212.0
17-08-2025,AGT,KALMAR 19,HM,14642.3
17-08-2025,AGT,KAMBOJA,HM,225.5
17-08-2025,AGT,ULIN,HM,3666.0
17-08-2025,AGT,BENGKIRAI,HM,115.0
17-08-2025,AGT,KANTIL,HM,10445.0
17-08-2025,AGT,RAJAWALI,HM,1800.0
17-08-2025,AGT,SADEWA,HM,508.0
17-08-2025,AGT,TERATAI,HM,980.2
17-08-2025,AGT,PRENJAK,HM,1116.0
17-08-2025,AGT,SAKURA,HM,3512.0
17-08-2025,AGT,GIANT,HM,3037.0
17-08-2025,AGT,PENYU,HM,439.0
17-08-2025,AGT,TULIB,HM,1999.2
17-08-2025,AGT,ORONG-ORONG,HM,1101.1
17-08-2025,AGT,PALEM,HM,3227.0
17-08-2025,AGT,BANTENG 3,HM,1217.0
17-08-2025,AGT,BANTENG 4,HM,5707.0
17-08-2025,AGT,FORKLIF MITS/KENANGA,HM,9202.0
17-08-2025,AGT,GLATIK,HM,1082.0
17-08-2025,AGT,MATAHARI,HM,10035.0
17-08-2025,AGT,BANTENG 2,HM,1930.0
17-08-2025,AGT,MELATI,HM,693.5
17-08-2025,AGT,PERKUTUT,HM,7325.0
17-08-2025,AGT,MERPATI,HM,3037.0
17-08-2025,AGT,ELANG,HM,33582.0
17-08-2025,AGT,WINDU,HM,1487.0
17-08-2025,AGT,CENDET,HM,3238.0
17-08-2025,AGT,GARUDA,HM,17117.0
17-08-2025,AGT,JATAYU,HM,1236.0
17-08-2025,AGT,KASUARI,HM,7077.0
17-08-2025,AGT,MERAK,HM,12766.0
17-08-2025,AGT,SEMPATI,HM,18792.0
17-08-2025,AGT,HATORI,HM,3769.0
17-08-2025,AGT,RANGER,HM,1966.0
17-08-2025,AGT,BERNARD BEAR,HM,3495.4
17-08-2025,AGT,KUTILANG,HM,6594.2
17-08-2025,AGT,ATOZ,HM,100.0
17-08-2025,AGT,KUDA PUTIH,HM,1360.0
17-08-2025,AGT,PADI,HM,1583.0
17-08-2025,AGT,RANDU,HM,16868.0
17-08-2025,AGT,SERUNI,HM,11260.9
17-08-2025,AGT,WERKUDORO,HM,4764.0
17-08-2025,AGT,JATI,HM,2482.6
17-08-2025,AGT,CEMARA,HM,25210.0
17-08-2025,AGT,GATUT KACA,HM,3267.0
17-08-2025,AGT,TREMBESI,HM,107.0
17-08-2025,AGT,AKASIA,HM,869.0
17-08-2025,AGT,PINUS,HM,604.0
17-08-2025,AGT,BANTENG 1,HM,50.0
17-08-2025,AGT,KALONG,HM,853.0
17-08-2025,AGT,L 8609 UT ( EX L 7954 MU ),HM,9582.9
17-08-2025,AGT,L 8660 UN (EX. L7918MU),HM,12113.0
17-08-2025,AGT,L 8625 UT,HM,11672.0
17-08-2025,AGT,L 8604 UK (EX.L 9620 US),HM,5499.4
17-08-2025,AGT,B 9273 NK,HM,5923.0
17-08-2025,AGT,L 9968 CQ (EX.L 8084 NQ),HM,586.16
17-08-2025,AGT,L 8625 US,HM,670.0
17-08-2025,AGT,L 9622 US,HM,2355.0
